,age,profession,salary
5910,30.0,1,46834.0
5911,53.0,0,41092.0
5912,25.0,0,26067.0
5913,36.0,0,36227.0
5914,35.0,5,49258.0
5915,30.0,5,49777.0
5916,41.0,3,59908.0
5917,25.0,0,28326.0
5918,41.0,4,48958.0
5919,21.0,3,36698.0
5920,64.0,4,44539.0
5921,47.0,2,25967.0
5922,23.0,0,21275.0
5923,29.0,5,51260.0
5924,53.0,5,56545.0
5925,53.0,5,60420.0
5926,36.0,3,66052.0
5927,27.0,5,48162.0
5928,44.0,0,38726.0
5929,32.0,2,26709.0
5930,24.0,1,35224.0
5931,36.0,2,22146.0
5932,54.0,0,36365.0
5933,36.0,4,48450.0
5934,22.0,1,32366.0
5935,25.0,0,28535.0
5936,47.0,1,60576.0
5937,43.0,0,36956.0
5938,50.0,4,49058.0
5939,46.0,5,55166.0
5940,42.0,0,37961.0
5941,41.0,0,38333.0
5942,63.0,5,63593.0
5943,59.0,2,27989.0
5944,37.0,0,32888.0
5945,49.0,1,56327.0
5946,21.0,4,26706.0
5947,21.0,0,19761.0
5948,34.0,2,23515.0
5949,54.0,5,62832.0
5950,62.0,2,27804.0
5951,51.0,0,37146.0
5952,52.0,4,50177.0
5953,21.0,2,23798.0
5954,62.0,2,28346.0
5955,24.0,1,35091.0
5956,63.0,4,43770.0
5957,26.0,2,23245.0
5958,22.0,2,23260.0
5959,45.0,4,47996.0
5960,25.0,2,22884.0
5961,21.0,3,33753.0
5962,50.0,1,56803.0
5963,53.0,3,62353.0
5964,33.0,2,22799.0
5965,44.0,3,63447.0
5966,46.0,2,23636.0
5967,27.0,0,28451.0
5968,40.0,5,53604.0
5969,49.0,2,24757.0
5970,60.0,4,46428.0
5971,39.0,5,50669.0
5972,51.0,2,26788.0
5973,43.0,4,45123.0
5974,52.0,2,28438.0
5975,56.0,0,39947.0
5976,44.0,5,59015.0
5977,23.0,5,53083.0
5978,59.0,3,56974.0
5979,47.0,4,49912.0
5980,47.0,4,49819.0
5981,43.0,4,45163.0
5982,28.0,0,22334.0
5983,42.0,4,47602.0
5984,44.0,1,53760.0
5985,37.0,5,55585.0
5986,27.0,5,48822.0
5987,54.0,0,38106.0
5988,41.0,3,63351.0
5989,52.0,2,25716.0
5990,22.0,1,32053.0
5991,43.0,5,57198.0
5992,23.0,2,23978.0
5993,53.0,3,66868.0
5994,46.0,1,58867.0
5995,40.0,4,46851.0
5996,64.0,1,54365.0
5997,35.0,2,26030.0
5998,39.0,4,44865.0
5999,53.0,1,56531.0
6000,44.0,4,46688.0
6001,50.0,5,63607.0
6002,64.0,4,45136.0
6003,51.0,2,29039.0
6004,27.0,1,40026.0
6005,29.0,3,53915.0
6006,59.0,2,28960.0
6007,22.0,1,34087.0
6008,43.0,2,28088.0
6009,61.0,5,61369.0
6010,55.0,1,58244.0
6011,25.0,1,41647.0
6012,53.0,2,29287.0
6013,37.0,5,51918.0
6014,61.0,2,25486.0
6015,46.0,1,53436.0
6016,45.0,1,60488.0
6017,20.0,5,48022.0
6018,31.0,2,26772.0
6019,39.0,2,25197.0
6020,53.0,2,28778.0
6021,43.0,5,56531.0
6022,58.0,4,46569.0
6023,22.0,3,40057.0
6024,35.0,1,49341.0
6025,47.0,0,42491.0
6026,50.0,0,36495.0
6027,43.0,1,52472.0
6028,38.0,4,47658.0
6029,23.0,4,26539.0
6030,51.0,4,46785.0
6031,61.0,4,48535.0
6032,56.0,3,65797.0
6033,52.0,2,26505.0
6034,49.0,4,46489.0
6035,55.0,1,56305.0
6036,55.0,0,37421.0
6037,20.0,4,27759.0
6038,36.0,2,25256.0
6039,59.0,3,67526.0
6040,58.0,5,58991.0
6041,52.0,4,47513.0
6042,34.0,4,32980.0
6043,56.0,2,26118.0
6044,30.0,1,44158.0
6045,30.0,2,23600.0
6046,44.0,5,53300.0
6047,46.0,2,27365.0
6048,36.0,5,54579.0
6049,47.0,0,36058.0
6050,52.0,1,54152.0
6051,28.0,5,50805.0
6052,33.0,3,52423.0
6053,51.0,2,24578.0
6054,62.0,1,50721.0
6055,60.0,2,27231.0
6056,26.0,5,52619.0
6057,46.0,2,21877.0
6058,56.0,2,26710.0
6059,31.0,2,24478.0
6060,49.0,5,53252.0
6061,39.0,4,41660.0
6062,50.0,3,62991.0
6063,21.0,4,28509.0
6064,34.0,2,24436.0
6065,34.0,4,35425.0
6066,39.0,3,61860.0
6067,25.0,0,25481.0
6068,40.0,2,25721.0
6069,44.0,5,52794.0
6070,21.0,1,27112.0
6071,34.0,5,47188.0
6072,28.0,4,34383.0
6073,64.0,5,69474.0
6074,26.0,4,34944.0
6075,48.0,0,43527.0
6076,38.0,1,58245.0
6077,33.0,2,26838.0
6078,58.0,2,27670.0
6079,50.0,5,59145.0
6080,48.0,5,61286.0
6081,24.0,4,26120.0
6082,32.0,5,51942.0
6083,32.0,0,28257.0
6084,40.0,4,45045.0
6085,61.0,5,55115.0
6086,38.0,5,49685.0
6087,35.0,5,57591.0
6088,23.0,4,27155.0
6089,37.0,4,44523.0
6090,22.0,0,17467.0
6091,36.0,2,24401.0
6092,64.0,5,65107.0
6093,45.0,3,65655.0
6094,29.0,1,44926.0
6095,33.0,4,37641.0
6096,46.0,0,36748.0
6097,21.0,2,23775.0
6098,60.0,4,48973.0
6099,46.0,4,50657.0
6100,42.0,3,65295.0
6101,52.0,1,57799.0
6102,29.0,2,20318.0
6103,21.0,1,37833.0
6104,48.0,5,61437.0
6105,27.0,5,45553.0
6106,21.0,4,23539.0
6107,62.0,2,29464.0
6108,55.0,0,40788.0
6109,25.0,0,21285.0
6110,60.0,2,26663.0
6111,23.0,4,30383.0
6112,56.0,2,26902.0
6113,39.0,4,43914.0
6114,43.0,1,53715.0
6115,50.0,4,46849.0
6116,24.0,0,21165.0
6117,61.0,2,25568.0
6118,26.0,0,17665.0
6119,62.0,3,61717.0
6120,24.0,1,41149.0
6121,28.0,0,29405.0
6122,23.0,1,30990.0
6123,38.0,0,38358.0
6124,47.0,2,25161.0
6125,48.0,1,59341.0
6126,57.0,5,61726.0
6127,44.0,3,64355.0
6128,43.0,2,26767.0
6129,35.0,3,54552.0
6130,49.0,0,38358.0
6131,61.0,0,41391.0
6132,36.0,0,38696.0
6133,36.0,5,55367.0
6134,35.0,4,46314.0
6135,30.0,5,53709.0
6136,46.0,4,45871.0
6137,25.0,0,22297.0
6138,58.0,0,38081.0
6139,26.0,4,35260.0
6140,28.0,3,54543.0
6141,23.0,3,36635.0
6142,37.0,1,54257.0
6143,54.0,3,63514.0
6144,61.0,5,58094.0
6145,40.0,2,25332.0
6146,31.0,4,34200.0
6147,53.0,4,47067.0
6148,51.0,5,65672.0
6149,51.0,1,52657.0
6150,40.0,5,59740.0
6151,45.0,3,66011.0
6152,23.0,4,26110.0
6153,31.0,1,45802.0
6154,62.0,0,33707.0
6155,22.0,0,19514.0
6156,34.0,2,25018.0
6157,30.0,3,49590.0
6158,26.0,1,40817.0
6159,62.0,1,55233.0
6160,26.0,4,37504.0
6161,42.0,4,45776.0
6162,58.0,3,66186.0
6163,20.0,3,38332.0
6164,25.0,5,53294.0
6165,35.0,1,51268.0
6166,27.0,5,51207.0
6167,28.0,5,48959.0
6168,47.0,2,28616.0
6169,28.0,2,25174.0
6170,49.0,1,63946.0
6171,61.0,4,44738.0
6172,30.0,1,45798.0
6173,30.0,1,49253.0
6174,21.0,4,29219.0
6175,21.0,1,30907.0
6176,38.0,0,36560.0
6177,42.0,5,54327.0
6178,28.0,0,27260.0
6179,35.0,5,55521.0
6180,26.0,4,36715.0
6181,51.0,2,24890.0
6182,38.0,3,63079.0
6183,53.0,1,50756.0
6184,45.0,2,24864.0
6185,37.0,4,44851.0
6186,48.0,5,55424.0
6187,20.0,1,24143.0
6188,51.0,3,64515.0
6189,37.0,5,53490.0
6190,43.0,0,37577.0
6191,44.0,0,34387.0
6192,45.0,3,66640.0
6193,52.0,0,36549.0
6194,25.0,5,50508.0
6195,42.0,0,42498.0
6196,24.0,4,28029.0
6197,31.0,1,43582.0
6198,29.0,5,52219.0
6199,47.0,5,55129.0
6200,47.0,4,49075.0
6201,57.0,3,59874.0
6202,43.0,1,63481.0
6203,54.0,0,37672.0
6204,60.0,1,59907.0
6205,26.0,0,24948.0
6206,52.0,4,48161.0
6207,35.0,1,51951.0
6208,33.0,2,22709.0
6209,63.0,3,64925.0
6210,29.0,4,35114.0
6211,61.0,3,64143.0
6212,57.0,4,43396.0
6213,60.0,0,39426.0
6214,46.0,1,52040.0
6215,46.0,4,48115.0
6216,38.0,4,48591.0
6217,38.0,3,65255.0
6218,58.0,5,66869.0
6219,37.0,5,48939.0
6220,42.0,0,39983.0
6221,65.0,3,65275.0
6222,36.0,5,57646.0
6223,57.0,1,60833.0
6224,32.0,0,34864.0
6225,21.0,0,22600.0
6226,47.0,4,46297.0
6227,42.0,5,50120.0
6228,55.0,4,47628.0
6229,20.0,0,17339.0
6230,23.0,2,21632.0
6231,59.0,2,27148.0
6232,42.0,5,55665.0
6233,43.0,3,60945.0
6234,30.0,1,44071.0
6235,62.0,3,65918.0
6236,61.0,4,43951.0
6237,43.0,3,64933.0
6238,30.0,2,25020.0
6239,64.0,4,43994.0
6240,60.0,1,57543.0
6241,43.0,0,44645.0
6242,48.0,5,59464.0
6243,40.0,4,44946.0
6244,29.0,4,36327.0
6245,51.0,5,64714.0
6246,50.0,4,46179.0
6247,45.0,0,46835.0
6248,57.0,5,61394.0
6249,40.0,0,43617.0
6250,59.0,4,46478.0
6251,30.0,5,45693.0
6252,63.0,2,28638.0
6253,29.0,1,48589.0
6254,27.0,5,48344.0
6255,47.0,2,25941.0
6256,24.0,5,49507.0
6257,28.0,1,41440.0
6258,53.0,1,52416.0
6259,34.0,3,51107.0
6260,56.0,2,28447.0
6261,27.0,4,35379.0
6262,37.0,1,56240.0
6263,37.0,4,43539.0
6264,42.0,2,24775.0
6265,38.0,2,21800.0
6266,37.0,4,46248.0
6267,35.0,1,54650.0
6268,21.0,1,21727.0
6269,48.0,3,66559.0
6270,41.0,1,56468.0
6271,37.0,2,27399.0
6272,30.0,2,23427.0
6273,60.0,3,61708.0
6274,31.0,2,24627.0
6275,61.0,3,59194.0
6276,30.0,1,45497.0
6277,64.0,5,57947.0
6278,39.0,5,56343.0
6279,44.0,0,36158.0
6280,33.0,0,34670.0
6281,62.0,0,36963.0
6282,33.0,1,48965.0
6283,53.0,4,50108.0
6284,21.0,1,34220.0
6285,45.0,3,60027.0
6286,53.0,1,60855.0
6287,41.0,0,40003.0
6288,49.0,0,39841.0
6289,55.0,5,62485.0
6290,43.0,3,65504.0
6291,30.0,3,53185.0
6292,38.0,1,52224.0
6293,53.0,2,26421.0
6294,32.0,3,49895.0
6295,48.0,4,47709.0
6296,27.0,3,50593.0
6297,62.0,3,63567.0
6298,47.0,3,65184.0
6299,41.0,2,24917.0
6300,57.0,4,45811.0
6301,56.0,1,56907.0
6302,24.0,4,24303.0
6303,34.0,2,25896.0
6304,41.0,3,63728.0
6305,35.0,2,22164.0
6306,34.0,3,51608.0
6307,36.0,4,50587.0
6308,26.0,1,37930.0
6309,25.0,2,24095.0
6310,32.0,2,28290.0
6311,23.0,0,22116.0
6312,43.0,5,52233.0
6313,27.0,4,37706.0
6314,23.0,0,21649.0
6315,58.0,0,38283.0
6316,46.0,5,58065.0
6317,60.0,5,64940.0
6318,64.0,4,43315.0
6319,47.0,4,46797.0
6320,56.0,5,54827.0
6321,27.0,3,48161.0
6322,51.0,0,40529.0
6323,45.0,2,26190.0
6324,50.0,1,56163.0
6325,25.0,1,39803.0
6326,62.0,5,66442.0
6327,39.0,3,62181.0
6328,55.0,5,59526.0
6329,65.0,0,35788.0
6330,59.0,5,58220.0
6331,34.0,3,52408.0
6332,38.0,3,58268.0
6333,49.0,1,63536.0
6334,44.0,3,66569.0
6335,38.0,3,56583.0
6336,49.0,4,45694.0
6337,61.0,0,38544.0
6338,34.0,3,48573.0
6339,26.0,0,24793.0
6340,50.0,0,37269.0
6341,47.0,2,21862.0
6342,61.0,0,34951.0
6343,53.0,4,41157.0
6344,38.0,2,21673.0
6345,48.0,1,58450.0
6346,59.0,1,57248.0
6347,36.0,2,24910.0
6348,21.0,3,39461.0
6349,48.0,4,51679.0
6350,21.0,3,38181.0
6351,62.0,3,70802.0
6352,28.0,3,49659.0
6353,37.0,3,63376.0
6354,63.0,2,29806.0
6355,24.0,1,36303.0
6356,20.0,3,39837.0
6357,25.0,0,25114.0
6358,64.0,1,53382.0
6359,64.0,0,35705.0
6360,37.0,2,22150.0
6361,53.0,5,64006.0
6362,53.0,5,58500.0
6363,24.0,0,26986.0
6364,31.0,4,31416.0
6365,60.0,0,41354.0
6366,27.0,5,51093.0
6367,43.0,1,51107.0
6368,31.0,0,35696.0
6369,45.0,4,46957.0
6370,29.0,4,36482.0
6371,30.0,2,23631.0
6372,22.0,3,36790.0
6373,65.0,4,47009.0
6374,25.0,5,50754.0
6375,39.0,2,24421.0
6376,39.0,4,44955.0
6377,34.0,4,41266.0
6378,56.0,4,47859.0
6379,35.0,5,53270.0
6380,48.0,5,57917.0
6381,44.0,2,25651.0
6382,59.0,1,61296.0
6383,57.0,5,60622.0
6384,30.0,2,20914.0
6385,54.0,5,55830.0
6386,56.0,5,62639.0
6387,61.0,0,35047.0
6388,63.0,0,35191.0
6389,53.0,3,67962.0
6390,40.0,0,40005.0
6391,33.0,3,45083.0
6392,59.0,0,34829.0
6393,61.0,5,69179.0
6394,24.0,2,20922.0
6395,45.0,4,49867.0
6396,26.0,2,25140.0
6397,31.0,4,36440.0
6398,37.0,4,43264.0
6399,34.0,1,51298.0
6400,52.0,4,44331.0
6401,24.0,4,29538.0
6402,48.0,1,59602.0
6403,46.0,0,42446.0
6404,55.0,2,28079.0
6405,24.0,3,38944.0
6406,35.0,4,35531.0
6407,51.0,1,55682.0
6408,52.0,2,25858.0
6409,40.0,4,41758.0
6410,41.0,3,58402.0
6411,63.0,4,42266.0
6412,35.0,4,32896.0
6413,27.0,1,37897.0
6414,63.0,1,55938.0
6415,56.0,4,42321.0
6416,31.0,4,36985.0
6417,59.0,5,58846.0
6418,31.0,1,47175.0
6419,57.0,0,37749.0
6420,48.0,1,58762.0
6421,42.0,2,26102.0
6422,62.0,0,40552.0
6423,56.0,1,56038.0
6424,26.0,0,30333.0
6425,52.0,0,36318.0
6426,56.0,2,27115.0
6427,44.0,4,47794.0
6428,32.0,2,23034.0
6429,31.0,1,49539.0
6430,64.0,3,63923.0
6431,40.0,3,63676.0
6432,43.0,2,24606.0
6433,47.0,0,40641.0
6434,25.0,1,36992.0
6435,24.0,0,25411.0
6436,29.0,0,28689.0
6437,23.0,3,37230.0
6438,60.0,1,51866.0
6439,27.0,2,23900.0
6440,30.0,2,25086.0
6441,44.0,5,57278.0
6442,60.0,0,43907.0
6443,22.0,0,16241.0
6444,30.0,3,53910.0
6445,52.0,3,62422.0
6446,43.0,3,64396.0
6447,47.0,4,45039.0
6448,21.0,5,44850.0
6449,59.0,3,64619.0
6450,46.0,3,61516.0
6451,58.0,4,45318.0
6452,63.0,1,56166.0
6453,53.0,1,56651.0
6454,21.0,2,20455.0
6455,52.0,4,49589.0
6456,45.0,5,61899.0
6457,25.0,3,37717.0
6458,32.0,3,50336.0
6459,28.0,4,37848.0
6460,62.0,1,55276.0
6461,56.0,0,39129.0
6462,52.0,4,46072.0
6463,54.0,0,34947.0
6464,47.0,0,44402.0
6465,58.0,2,28009.0
6466,30.0,4,36668.0
6467,31.0,2,23657.0
6468,47.0,0,42814.0
6469,56.0,0,37960.0
6470,58.0,1,56297.0
6471,64.0,0,37063.0
6472,54.0,1,60937.0
6473,30.0,0,30676.0
6474,30.0,5,51476.0
6475,40.0,0,32367.0
6476,49.0,1,57916.0
6477,43.0,0,39774.0
6478,23.0,1,33807.0
6479,42.0,4,48055.0
6480,57.0,3,64930.0
6481,31.0,5,56155.0
6482,49.0,3,64525.0
6483,32.0,2,23429.0
6484,45.0,5,63828.0
6485,52.0,1,58152.0
6486,29.0,0,25776.0
6487,53.0,1,56904.0
6488,50.0,5,61007.0
6489,34.0,4,32831.0
6490,60.0,3,58919.0
6491,55.0,5,65815.0
6492,43.0,3,61705.0
6493,24.0,1,35403.0
6494,40.0,0,36005.0
6495,35.0,0,34864.0
6496,32.0,5,41935.0
6497,49.0,1,57653.0
6498,61.0,2,25041.0
6499,27.0,2,22837.0
6500,53.0,0,37924.0
6501,48.0,0,29780.0
6502,50.0,4,45485.0
6503,58.0,4,47902.0
6504,37.0,1,52350.0
6505,46.0,0,38959.0
6506,32.0,3,52671.0
6507,33.0,0,32864.0
6508,43.0,1,55473.0
6509,20.0,4,26591.0
6510,31.0,1,48433.0
6511,27.0,4,40593.0
6512,25.0,5,46368.0
6513,37.0,1,51963.0
6514,25.0,3,40325.0
6515,27.0,4,34672.0
6516,50.0,3,69776.0
6517,49.0,1,56783.0
6518,63.0,5,60983.0
6519,61.0,1,52358.0
6520,59.0,1,55506.0
6521,51.0,0,34002.0
6522,32.0,5,56574.0
6523,28.0,1,39249.0
6524,63.0,0,39078.0
6525,63.0,0,40657.0
6526,43.0,1,55023.0
6527,45.0,4,44758.0
6528,20.0,4,29478.0
6529,27.0,5,56452.0
6530,45.0,4,43924.0
6531,28.0,0,22840.0
6532,42.0,5,51253.0
6533,56.0,1,56547.0
6534,56.0,5,57566.0
6535,59.0,2,28769.0
6536,31.0,0,23487.0
6537,39.0,2,21136.0
6538,48.0,2,30420.0
6539,46.0,4,47882.0
6540,65.0,3,59859.0
6541,32.0,0,33325.0
6542,23.0,0,24730.0
6543,37.0,3,62449.0
6544,43.0,0,41457.0
6545,37.0,3,63446.0
6546,34.0,5,52223.0
6547,32.0,5,48884.0
6548,39.0,3,63622.0
6549,51.0,1,52764.0
6550,27.0,3,51233.0
6551,59.0,0,44503.0
6552,49.0,4,51426.0
6553,25.0,0,21289.0
6554,21.0,0,23849.0
6555,22.0,3,38728.0
6556,24.0,3,39311.0
6557,49.0,3,65096.0
6558,62.0,2,29969.0
6559,26.0,3,47033.0
6560,33.0,2,22099.0
6561,59.0,0,31950.0
6562,43.0,3,64971.0
6563,39.0,0,35523.0
6564,41.0,0,37853.0
6565,25.0,3,45783.0
6566,30.0,4,36486.0
6567,63.0,0,35456.0
6568,49.0,2,24683.0
6569,33.0,5,55471.0
6570,63.0,4,47031.0
6571,38.0,4,46082.0
6572,26.0,3,50981.0
6573,63.0,1,54643.0
6574,50.0,2,26145.0
6575,54.0,3,68872.0
6576,21.0,3,34105.0
6577,33.0,0,32747.0
6578,63.0,5,59308.0
6579,27.0,5,47110.0
6580,59.0,0,33460.0
6581,55.0,3,63271.0
6582,37.0,0,32111.0
6583,60.0,1,52905.0
6584,62.0,5,58207.0
6585,59.0,4,43654.0
6586,38.0,2,27042.0
6587,46.0,0,38892.0
6588,34.0,5,57018.0
6589,26.0,1,41344.0
6590,61.0,3,59985.0
6591,64.0,1,59527.0
6592,23.0,4,24520.0
6593,51.0,2,27842.0
6594,63.0,4,48349.0
6595,47.0,0,39136.0
6596,22.0,3,37816.0
6597,21.0,5,50267.0
6598,43.0,2,25818.0
6599,62.0,2,26965.0
6600,33.0,4,39446.0
6601,36.0,5,47438.0
6602,56.0,4,45003.0
6603,56.0,0,39972.0
6604,62.0,1,53470.0
6605,58.0,5,57436.0
6606,47.0,5,56347.0
6607,62.0,3,65925.0
6608,48.0,0,32302.0
6609,47.0,4,45718.0
6610,21.0,5,44127.0
6611,40.0,4,46031.0
6612,22.0,4,27641.0
6613,60.0,3,61930.0
6614,20.0,5,53063.0
6615,34.0,3,55923.0
6616,65.0,3,64726.0
6617,56.0,5,63135.0
6618,54.0,0,41232.0
6619,52.0,0,33674.0
6620,22.0,5,52735.0
6621,33.0,0,30184.0
6622,56.0,5,62773.0
6623,60.0,5,61635.0
6624,36.0,1,51734.0
6625,32.0,5,53774.0
6626,31.0,3,47812.0
6627,45.0,3,61490.0
6628,33.0,5,54947.0
6629,21.0,4,27380.0
6630,38.0,5,50585.0
6631,45.0,5,59669.0
6632,49.0,4,51344.0
6633,35.0,2,21210.0
6634,34.0,1,50912.0
6635,33.0,0,35736.0
6636,48.0,1,58649.0
6637,33.0,2,23679.0
6638,61.0,0,32853.0
6639,33.0,2,24543.0
6640,56.0,4,45950.0
6641,34.0,0,31092.0
6642,49.0,1,59694.0
6643,51.0,5,56274.0
6644,28.0,1,45060.0
6645,37.0,4,48567.0
6646,26.0,3,53566.0
6647,43.0,4,46775.0
6648,61.0,4,44945.0
6649,47.0,3,63711.0
6650,52.0,5,55130.0
6651,33.0,1,50883.0
6652,41.0,1,54738.0
6653,53.0,3,66987.0
6654,26.0,4,34361.0
6655,25.0,4,32624.0
6656,30.0,5,49543.0
6657,31.0,3,48491.0
6658,63.0,4,41364.0
6659,27.0,0,31504.0
6660,25.0,0,28257.0
6661,26.0,4,31290.0
6662,29.0,2,24570.0
6663,37.0,1,55040.0
6664,29.0,4,36464.0
6665,24.0,2,22926.0
6666,26.0,0,27563.0
6667,56.0,3,64505.0
6668,43.0,0,33575.0
6669,54.0,5,62382.0
6670,28.0,1,44366.0
6671,34.0,1,52602.0
6672,64.0,5,63392.0
6673,24.0,0,20358.0
6674,40.0,4,43057.0
6675,33.0,5,50426.0
6676,20.0,0,17001.0
6677,45.0,5,56693.0
6678,45.0,3,63430.0
6679,34.0,1,54916.0
6680,41.0,5,49736.0
6681,38.0,4,43736.0
6682,41.0,5,58590.0
6683,58.0,5,62726.0
6684,52.0,3,64599.0
6685,33.0,0,36817.0
6686,31.0,4,34141.0
6687,53.0,4,47006.0
6688,30.0,4,36948.0
6689,61.0,1,52213.0
6690,57.0,4,42641.0
6691,31.0,4,35029.0
6692,56.0,0,37852.0
6693,29.0,0,28558.0
6694,21.0,0,20622.0
6695,63.0,4,43435.0
6696,54.0,1,56138.0
6697,42.0,4,47653.0
6698,58.0,5,59864.0
6699,23.0,0,19313.0
6700,53.0,4,43519.0
6701,63.0,4,47296.0
6702,57.0,0,39025.0
6703,39.0,0,37278.0
6704,36.0,4,45566.0
6705,60.0,0,39719.0
6706,33.0,1,49325.0
6707,62.0,5,64658.0
6708,34.0,4,37020.0
6709,26.0,5,46549.0
6710,31.0,1,44482.0
6711,43.0,4,44939.0
6712,26.0,3,52234.0
6713,37.0,5,52163.0
6714,61.0,1,55829.0
6715,24.0,0,25755.0
6716,48.0,2,26770.0
6717,38.0,3,62177.0
6718,49.0,3,62991.0
6719,42.0,5,60103.0
6720,59.0,4,44968.0
6721,38.0,5,55005.0
6722,43.0,4,49870.0
6723,26.0,2,26914.0
6724,42.0,4,46918.0
6725,25.0,1,34722.0
6726,46.0,4,45113.0
6727,39.0,4,45842.0
6728,55.0,1,56514.0
6729,39.0,0,36780.0
6730,48.0,5,58199.0
6731,23.0,4,26116.0
6732,52.0,0,35355.0
6733,63.0,1,53398.0
6734,40.0,2,23870.0
6735,20.0,3,39794.0
6736,47.0,2,22433.0
6737,27.0,1,36682.0
6738,41.0,4,46293.0
6739,21.0,4,31212.0
6740,40.0,3,65506.0
6741,59.0,5,58931.0
6742,26.0,2,23860.0
6743,42.0,3,65953.0
6744,31.0,1,50392.0
6745,32.0,5,57971.0
6746,49.0,2,25593.0
6747,54.0,2,26719.0
6748,59.0,4,50013.0
6749,33.0,1,46469.0
6750,23.0,2,23743.0
6751,40.0,5,54293.0
6752,46.0,0,40723.0
6753,53.0,0,40049.0
6754,54.0,5,63248.0
6755,59.0,1,56562.0
6756,21.0,4,28564.0
6757,64.0,4,46415.0
6758,64.0,1,50767.0
6759,22.0,1,31484.0
6760,34.0,5,49927.0
6761,54.0,5,60000.0
6762,42.0,1,60993.0
6763,20.0,2,23154.0
6764,36.0,5,52849.0
6765,46.0,1,56153.0
6766,60.0,3,63113.0
6767,57.0,2,26387.0
6768,63.0,5,60951.0
6769,41.0,1,61205.0
6770,56.0,2,27600.0
6771,25.0,4,25989.0
6772,43.0,4,45365.0
6773,61.0,0,36682.0
6774,58.0,0,32929.0
6775,50.0,5,56574.0
6776,27.0,4,37600.0
6777,28.0,0,32355.0
6778,51.0,3,64813.0
6779,35.0,1,50904.0
6780,35.0,2,25873.0
6781,58.0,3,63745.0
6782,21.0,3,36137.0
6783,38.0,2,23432.0
6784,31.0,4,36096.0
6785,21.0,3,38348.0
6786,30.0,4,36204.0
6787,28.0,3,54133.0
6788,43.0,2,25885.0
6789,40.0,1,59137.0
6790,41.0,0,37150.0
6791,60.0,3,62972.0
6792,42.0,3,63385.0
6793,49.0,5,59596.0
6794,49.0,1,58991.0
6795,43.0,0,37732.0
6796,34.0,5,55713.0
6797,61.0,3,68122.0
6798,40.0,0,37572.0
6799,46.0,1,56275.0
6800,45.0,5,55613.0
6801,57.0,5,62391.0
6802,44.0,3,60425.0
6803,41.0,0,39593.0
6804,41.0,3,62218.0
6805,55.0,0,38242.0
6806,35.0,2,24492.0
6807,62.0,2,28395.0
6808,58.0,4,41923.0
6809,26.0,4,32090.0
6810,34.0,2,24022.0
6811,61.0,0,43036.0
6812,33.0,0,30673.0
6813,34.0,4,38924.0
6814,30.0,3,46189.0
6815,22.0,2,24021.0
6816,42.0,4,50398.0
6817,54.0,5,62588.0
6818,50.0,0,40550.0
6819,21.0,5,44326.0
6820,44.0,1,61031.0
6821,35.0,4,34008.0
6822,49.0,3,65179.0
6823,38.0,4,45197.0
6824,64.0,0,33110.0
6825,57.0,3,61597.0
6826,52.0,5,55944.0
6827,43.0,4,47473.0
6828,47.0,4,44698.0
6829,40.0,1,58422.0
6830,56.0,1,56821.0
6831,61.0,4,46012.0
6832,65.0,2,29443.0
6833,47.0,3,68268.0
6834,51.0,1,59217.0
6835,38.0,4,46553.0
6836,20.0,2,20071.0
6837,52.0,2,28245.0
6838,62.0,5,59922.0
6839,59.0,3,60999.0
6840,60.0,2,26060.0
6841,38.0,2,25853.0
6842,52.0,3,64073.0
6843,49.0,2,27073.0
6844,44.0,1,57139.0
6845,27.0,2,23148.0
6846,46.0,1,63725.0
6847,33.0,4,38197.0
6848,52.0,3,62731.0
6849,63.0,1,58195.0
6850,53.0,0,38952.0
6851,32.0,5,49859.0
6852,41.0,5,52460.0
6853,45.0,4,45106.0
6854,53.0,4,46496.0
6855,27.0,5,50661.0
6856,44.0,3,62491.0
6857,59.0,5,62613.0
6858,21.0,5,47220.0
6859,53.0,2,27328.0
6860,60.0,1,55886.0
6861,56.0,5,59500.0
6862,62.0,4,46218.0
6863,55.0,2,27954.0
6864,43.0,5,51802.0
6865,41.0,0,34831.0
6866,21.0,4,26239.0
6867,21.0,0,19339.0
6868,49.0,0,38931.0
6869,32.0,0,28862.0
6870,34.0,0,32756.0
6871,56.0,1,53993.0
6872,25.0,2,25048.0
6873,33.0,2,22523.0
6874,51.0,2,28004.0
6875,21.0,5,50779.0
6876,43.0,3,58451.0
6877,24.0,1,32837.0
6878,54.0,0,41898.0
6879,49.0,5,60325.0
6880,47.0,1,61300.0
6881,30.0,4,38075.0
6882,53.0,4,45081.0
6883,34.0,5,56453.0
6884,46.0,0,39672.0
6885,24.0,4,31169.0
6886,24.0,4,26231.0
6887,29.0,5,47961.0
6888,30.0,4,34466.0
6889,26.0,0,26519.0
6890,25.0,2,23122.0
6891,60.0,2,29229.0
6892,45.0,2,29054.0
6893,48.0,2,26455.0
6894,33.0,4,35431.0
6895,22.0,1,36290.0
6896,64.0,2,27884.0
6897,22.0,2,21019.0
6898,57.0,3,65374.0
6899,50.0,2,27178.0
6900,38.0,5,49585.0
6901,54.0,5,54017.0
6902,54.0,2,26256.0
6903,60.0,1,60386.0
6904,45.0,4,44509.0
6905,30.0,5,56745.0
6906,46.0,5,61598.0
6907,24.0,1,33463.0
6908,37.0,0,35558.0
